证券代码,证券简称,行业名称,总市值,区间涨跌幅
603816.SH,顾家家居,轻工制造,"43,162,108,421.25",53.0681
603817.SH,海峡环保,电力及公用事业,"2,691,031,658.12",-10.4582
603818.SH,曲美家居,轻工制造,"5,146,826,391.18",5.622
603819.SH,神力股份,电力设备及新能源,"2,379,790,943.91",3.7859
603822.SH,嘉澳环保,基础化工,"1,316,749,336.55",-33.5976
603823.SH,百合花,基础化工,"4,712,400,000.00",-19.9832
603825.SH,华扬联众,传媒,"5,022,685,039.58",14.4403
603826.SH,坤彩科技,建材,"16,576,560,000.00",116.1074
603828.SH,柯利达,建筑,"2,473,154,345.20",-15.0579
603829.SH,洛凯股份,电力设备及新能源,"1,692,800,000.00",-0.664
603833.SH,欧派家居,轻工制造,"74,765,466,774.81",51.2499
603838.SH,四通股份,建材,"2,192,109,600.00",-17.7371
603839.SH,安正时尚,纺织服装,"3,941,006,867.00",-20.4779
603843.SH,正平股份,建筑,"2,128,015,960.00",-18.4935
603848.SH,好太太,轻工制造,"4,900,220,000.00",-10.2778
603855.SH,华荣股份,机械,"5,456,585,600.00",70.2112
603856.SH,东宏股份,机械,"2,956,460,338.00",13.3756
603858.SH,步长制药,医药,"25,948,127,265.30",15.9706
603859.SH,能科股份,电力设备及新能源,"4,650,469,698.90",21.2821
603860.SH,中公高科,机械,"1,478,962,400.00",-18.3865
603861.SH,白云电器,电力设备及新能源,"3,609,665,772.52",-5.1623
603863.SH,松炀资源,轻工制造,"2,023,938,020.00",-39.116
603866.SH,桃李面包,食品饮料,"40,244,635,377.34",42.2524
603867.SH,新化股份,基础化工,"3,184,340,000.00",-4.7876
603868.SH,飞科电器,家电,"20,407,860,000.00",27.1262
603869.SH,新智认知,计算机,"4,621,224,653.28",-23.1544
603871.SH,嘉友国际,交通运输,"4,557,235,200.00",-2.1667
603876.SH,鼎胜新材,有色金属,"5,984,094,013.80",-12.4348
603877.SH,太平鸟,纺织服装,"14,454,386,592.80",107.9047
603878.SH,武进不锈,钢铁,"3,085,843,129.60",0.0677
603879.SH,永悦科技,基础化工,"2,087,034,336.00",-14.6025
603880.SH,南卫股份,医药,"2,902,570,200.00",43.8404
603881.SH,数据港,计算机,"13,655,177,643.76",53.2665
603882.SH,金域医学,医药,"54,908,765,451.50",133.6728
603883.SH,老百姓,医药,"25,974,924,510.15",39.4172
603885.SH,吉祥航空,交通运输,"22,060,137,441.54",-24.3716
603886.SH,元祖股份,食品饮料,"4,060,800,000.00",2.3432
603887.SH,城地香江,建筑,"6,527,585,109.98",-1.6093
603888.SH,新华网,传媒,"9,544,949,930.40",-12.2042
603889.SH,新澳股份,纺织服装,"2,441,030,270.76",-13.9452
603890.SH,春秋电子,计算机,"4,221,339,985.95",46.6956
603893.SH,瑞芯微,电子,"30,504,651,300.00",428.9261
603895.SH,天永智能,机械,"1,863,299,200.00",-25.4325
603896.SH,寿仙谷,医药,"4,951,556,748.00",15.6779
603897.SH,长城科技,电力设备及新能源,"3,007,886,230.26",-9.6438
603898.SH,好莱客,轻工制造,"4,887,028,191.70",-1.7245
603899.SH,晨光文具,轻工制造,"81,400,320,452.00",81.4934
603900.SH,莱绅通灵,商贸零售,"2,584,196,445.60",-15.4884
603901.SH,永创智能,机械,"3,695,415,535.97",-20.1826
603903.SH,中持股份,电力及公用事业,"2,077,659,533.04",3.999
603906.SH,龙蟠科技,基础化工,"10,899,254,985.90",204.2477
603908.SH,牧高笛,纺织服装,"1,556,544,600.00",-3.6197
603909.SH,合诚股份,建筑,"2,224,315,310.00",14.6972
603912.SH,佳力图,机械,"3,093,726,964.00",4.8233
603915.SH,国茂股份,机械,"12,607,564,632.00",83.2618
603916.SH,苏博特,基础化工,"8,132,975,249.04",39.2575
603917.SH,合力科技,汽车,"1,506,848,000.00",-7.6365
603918.SH,金桥信息,计算机,"2,397,451,758.00",-8.3807
603919.SH,金徽酒,食品饮料,"19,899,809,682.31",192.521
603920.SH,世运电路,电子,"10,712,394,432.00",39.5569
603922.SH,金鸿顺,汽车,"1,767,680,000.00",-10.3247
603926.SH,铁流股份,汽车,"1,820,008,320.00",-2.5666
603927.SH,中科软,计算机,"16,896,400,000.00",-40.4394
603928.SH,兴业股份,基础化工,"2,272,032,000.00",-6.8145
603929.SH,亚翔集成,建筑,"2,383,231,200.00",-25.5942
603931.SH,格林达,基础化工,"3,993,203,910.00",27.379
603933.SH,睿能科技,电子,"2,205,515,872.00",-30.7165
603936.SH,博敏电子,电子,"6,249,677,946.31",-0.0393
603937.SH,丽岛新材,有色金属,"2,036,580,000.00",-12.1976
603938.SH,三孚股份,基础化工,"3,164,010,262.00",-0.2531
603939.SH,益丰药房,医药,"49,091,954,391.52",77.314
603948.SH,建业股份,基础化工,"2,932,800,000.00",-9.6706
603949.SH,雪龙集团,汽车,"3,203,739,147.00",19.0464
603950.SH,长源东谷,汽车,"5,058,755,700.00",0.0973
603955.SH,大千生态,建筑,"1,912,294,800.00",-9.5008
603956.SH,威派格,机械,"6,308,469,081.00",-9.9285
603958.SH,哈森股份,纺织服装,"1,336,764,000.00",-16.5659
603959.SH,百利科技,建筑,"5,829,655,014.88",17.7228
603960.SH,克来机电,机械,"12,024,322,560.00",101.3311
603963.SH,大理药业,医药,"1,696,084,000.00",-11.2177
603966.SH,法兰泰克,机械,"2,964,263,380.00",37.6494
603967.SH,中创物流,交通运输,"3,584,000,448.00",-13.7879
603968.SH,醋化股份,基础化工,"3,375,964,800.00",15.7242
603969.SH,银龙股份,钢铁,"3,330,360,000.00",-5.9537
603970.SH,中农立华,基础化工,"4,081,922,040.96",67.7563
603976.SH,正川股份,轻工制造,"10,703,448,000.00",308.6347
603977.SH,国泰集团,基础化工,"3,800,397,065.53",18.9719
603978.SH,深圳新星,有色金属,"2,736,000,000.00",-33.5511
603979.SH,金诚信,有色金属,"6,481,667,679.52",25.4154
603980.SH,吉华集团,基础化工,"4,515,000,000.00",-16.6671
603982.SH,泉峰汽车,汽车,"3,899,651,940.00",4.098
603983.SH,丸美股份,基础化工,"20,659,520,000.00",-13.7854
603985.SH,恒润股份,机械,"6,628,876,800.00",198.3343
603986.SH,兆易创新,电子,"91,405,965,106.51",32.5966
603987.SH,康德莱,医药,"6,619,718,910.00",86.5838
603988.SH,中电电机,电力设备及新能源,"2,860,032,000.00",29.791
603989.SH,艾华集团,电子,"9,983,361,553.20",16.7618
603990.SH,麦迪科技,计算机,"5,081,383,716.48",15.3467
603991.SH,至正股份,基础化工,"2,900,902,122.16",126.8065
603992.SH,松霖科技,轻工制造,"7,478,833,851.70",-6.3224
603993.SH,洛阳钼业,有色金属,"116,809,281,494.56",32.4104
603995.SH,甬金股份,钢铁,"5,882,085,000.00",-3.191
603996.SH,*ST中新,电子,"579,289,500.00",-61.6302
603997.SH,继峰股份,汽车,"7,730,859,630.97",-3.8001
603998.SH,方盛制药,医药,"2,572,284,022.80",-26.4824
603999.SH,读者传媒,传媒,"3,156,480,000.00",-25.0068
605001.SH,威奥股份,机械,"5,192,139,600.00",-26.0757
605003.SH,众望布艺,纺织服装,"2,511,520,000.00",-23.0313
605006.SH,山东玻纤,建材,"4,060,000,000.00",46.8354
605007.SH,五洲特纸,轻工制造,"9,400,235,000.00",61.7343
605008.SH,长鸿高科,基础化工,"11,567,435,887.13",66.0738
605009.SH,豪悦护理,轻工制造,"20,861,451,900.00",118.1484
605018.SH,长华股份,汽车,"5,170,998,800.00",-11.3571
605050.SH,福然德,钢铁,"4,641,450,000.00",-32.0382
605058.SH,澳弘电子,电子,"3,318,694,119.00",-11.5429
605066.SH,天正电气,电力设备及新能源,"5,188,940,000.00",-10.3257
605068.SH,明新旭腾,汽车,"5,396,660,000.00",-2.548
605088.SH,冠盛股份,汽车,"3,606,400,000.00",2.032
605099.SH,共创草坪,轻工制造,"12,322,772,000.00",38.5515
605100.SH,华丰股份,机械,"3,768,849,000.00",-23.4414
605108.SH,同庆楼,消费者服务,"4,600,000,000.00",-4.3659
605111.SH,新洁能,电子,"19,858,476,000.00",584.4437
605116.SH,奥锐特,医药,"6,568,380,000.00",35.9336
605118.SH,力鼎光电,电子,"5,997,345,000.00",10.7036
605123.SH,派克新材,机械,"8,739,360,000.00",85.2564
605128.SH,上海沿浦,汽车,"2,280,000,000.00",-15.1028
605136.SH,丽人丽妆,商贸零售,"10,652,266,300.00",51.2209
605151.SH,西上海,汽车,"2,789,472,800.00",-9.944
605158.SH,华达新材,建材,"4,291,994,000.00",-11.3729
605166.SH,聚合顺,基础化工,"3,108,137,950.00",-2.9557
605168.SH,三人行,传媒,"12,877,850,996.00",112.8176
605169.SH,洪通燃气,电力及公用事业,"4,128,000,000.00",-14.2857
605177.SH,东亚药业,医药,"3,991,904,000.00",-21.615
605178.SH,时空科技,建筑,"3,458,918,260.00",-47.3167
605179.SH,一鸣食品,食品饮料,"5,850,590,000.00",10.0302
605183.SH,确成股份,基础化工,"6,905,820,240.00",-19.4592
605186.SH,健麾信息,机械,"4,481,200,000.00",61.1247
605188.SH,国光连锁,商贸零售,"4,861,639,800.00",46.4179
605198.SH,德利股份,食品饮料,"6,808,072,535.35",106.5814
605199.SH,葫芦娃,医药,"9,610,612,223.04",221.5529
605218.SH,伟时电子,电子,"3,022,235,132.00",-10.1266
605222.SH,起帆电缆,电力设备及新能源,"8,720,626,600.00",-17.9729
605255.SH,天普股份,汽车,"2,134,553,600.00",-12.6714
605258.SH,协和电子,电子,"3,164,480,000.00",-5.9869
605266.SH,健之佳,商贸零售,"5,852,790,000.00",5.2115
605288.SH,凯迪股份,电力设备及新能源,"6,250,000,000.00",-6.2477
605299.SH,舒华体育,轻工制造,"4,810,423,310.00",11.6523
605318.SH,法狮龙,建材,"1,882,023,684.64",-22.7056
605333.SH,沪光股份,汽车,"5,818,510,000.00",90.1704
605336.SH,帅丰电器,家电,"3,850,880,000.00",-21.8125
605338.SH,巴比食品,食品饮料,"9,166,080,000.00",101.7467
605358.SH,立昂微,电子,"46,431,227,800.00","1,537.15"
605366.SH,宏柏新材,基础化工,"3,927,560,000.00",-17.6757
605369.SH,拱东医疗,医药,"4,510,400,000.00",23.6946
605376.SH,博迁新材,有色金属,"10,607,880,000.00",140.9388
605377.SH,华旺科技,建材,"4,462,642,063.00",-9.9918
605388.SH,均瑶健康,食品饮料,"9,210,600,000.00",10.7549
605399.SH,晨光新材,基础化工,"3,199,760,000.00",-8.2322
605500.SH,森林包装,轻工制造,"3,932,000,000.00",-28.0381
688001.SH,华兴源创,机械,"17,190,641,501.60",-11.1967
688002.SH,睿创微纳,电子,"49,181,400,000.00",190.4715
688003.SH,天准科技,机械,"5,991,920,000.00",6.2557
688004.SH,博汇科技,计算机,"2,560,544,000.00",-64.4479
688005.SH,容百科技,电力设备及新能源,"21,822,955,011.00",48.3531
688006.SH,杭可科技,机械,"29,874,500,000.00",88.4432
688007.SH,光峰科技,电子,"8,394,112,944.54",-32.8841
688008.SH,澜起科技,电子,"92,238,005,897.96",14.3434
688009.SH,中国通号,机械,"55,237,980,269.38",-11.8969
688010.SH,福光股份,电子,"4,323,331,695.45",-32.3009
688011.SH,新光光电,国防军工,"4,988,000,000.00",19.3624
688012.SH,中微公司,电子,"79,068,684,495.71",59.9892
688013.SH,天臣医疗,医药,"2,344,000,000.00",-28.0275
688015.SH,交控科技,机械,"5,964,800,000.00",13.163
688016.SH,心脉医疗,医药,"18,495,504,653.12",75.2392
688017.SH,绿的谐波,机械,"16,273,112,838.00",129.3229
688018.SH,乐鑫科技,计算机,"11,988,568,900.00",-10.3347
688019.SH,安集科技,基础化工,"14,530,452,768.00",107.3518
688020.SH,方邦股份,电子,"7,776,000,000.00",7.6542
688021.SH,奥福环保,基础化工,"4,867,320,120.32",73.894
688022.SH,瀚川智能,机械,"3,542,400,000.00",-24.89
688023.SH,安恒信息,计算机,"18,252,592,820.75",76.2606
688025.SH,杰普特,机械,"3,657,795,609.60",-5.6689
688026.SH,洁特生物,医药,"4,826,000,000.00",-9.0551
688027.SH,国盾量子,通信,"18,002,400,000.00",-39.255
688028.SH,沃尔德,机械,"2,907,200,000.00",-41.813
688029.SH,南微医学,医药,"24,834,575,000.00",16.6062
688030.SH,山石网科,计算机,"6,199,686,817.60",-16.5711
688033.SH,天宜上佳,机械,"6,394,504,929.00",-47.0716
688036.SH,传音控股,电子,"113,520,000,000.00",214.3674
688037.SH,芯源微,电子,"7,400,400,000.00",20.3188
688039.SH,当虹科技,计算机,"4,724,800,000.00",-28.5372
688050.SH,爱博医疗,医药,"17,284,896,316.80",-31.6424
688051.SH,佳华科技,计算机,"6,090,825,840.00",-32.5262
688055.SH,龙腾光电,电子,"27,566,667,218.00",-16.0406
688056.SH,莱伯泰科,机械,"2,058,240,000.00",-35.1899
688057.SH,金达莱,机械,"9,108,000,000.00",-24.9318
688058.SH,宝兰德,计算机,"3,319,600,000.00",-15.994
688060.SH,云涌科技,计算机,"4,888,800,000.00",-67.7447
688065.SH,凯赛生物,基础化工,"35,192,959,692.96",-46.2038
688066.SH,航天宏图,计算机,"6,676,041,970.62",4.8995
688068.SH,热景生物,医药,"2,459,243,323.14",-15.3658
688069.SH,德林海,电力及公用事业,"3,713,306,800.00",-38.3532
688077.SH,大地熊,有色金属,"3,062,400,000.00",-37.2562
688078.SH,龙软科技,计算机,"1,863,555,000.00",-48.1947
688080.SH,映翰通,通信,"2,669,673,783.12",-61.7761
688081.SH,兴图新科,国防军工,"2,184,448,000.00",-43.3887
688085.SH,三友医疗,医药,"7,704,112,920.00",4.2222
688086.SH,紫晶存储,计算机,"7,251,631,449.27",-51.1764
688088.SH,虹软科技,计算机,"28,062,720,000.00",46.4807
688089.SH,嘉必优,食品饮料,"4,656,000,000.00",5.2673
688090.SH,瑞松科技,机械,"2,600,118,696.80",-61.2938
688093.SH,世华科技,电子,"4,196,800,000.00",-14.2957
688095.SH,福昕软件,计算机,"11,547,823,200.00",-22.4367
688096.SH,京源环保,电力及公用事业,"1,991,367,360.00",-35.1056
688098.SH,申联生物,农林牧渔,"6,583,879,000.00",-3.8207
688099.SH,晶晨股份,电子,"30,838,111,200.00",39.2352
688100.SH,威胜信息,计算机,"11,140,000,000.00",-44.3931
688101.SH,三达膜,电力及公用事业,"5,649,249,600.00",-14.3044
688106.SH,金宏气体,基础化工,"14,026,295,264.00",-25.6101
688108.SH,赛诺医疗,医药,"5,448,900,000.00",-17.9869
688111.SH,金山办公,计算机,"170,924,970,000.00",126.4588
688116.SH,天奈科技,基础化工,"13,466,319,377.28",79.9365
688118.SH,普元信息,计算机,"2,438,424,000.00",-36.1502
688122.SH,西部超导,国防军工,"31,634,789,680.00",114.7566
688123.SH,聚辰股份,电子,"6,961,699,957.87",-19.3245
688126.SH,沪硅产业-U,电子,"76,764,047,000.00",183.6847
688127.SH,蓝特光学,电子,"14,328,374,400.00",2.4404
688128.SH,中国电研,机械,"6,856,275,000.00",-11.8537
688129.SH,东来技术,基础化工,"2,367,600,000.00",-41.9706
688133.SH,泰坦科技,医药,"9,903,214,924.80",96.6091
688135.SH,利扬芯片,电子,"5,762,900,000.00",-32.4324
688136.SH,科兴制药,医药,"7,965,909,058.50",-2.2434
688138.SH,清溢光电,电子,"6,003,000,000.00",32.9696
688139.SH,海尔生物,医药,"20,990,150,379.60",130.2618
688155.SH,先惠技术,机械,"4,689,062,232.00",-23.9316
688156.SH,路德环境,电力及公用事业,"1,855,168,000.00",-31.058
688157.SH,松井股份,基础化工,"6,059,152,000.00",-17.2609
688158.SH,优刻得-W,计算机,"17,961,842,291.64",-41.6812
688159.SH,有方科技,通信,"2,500,099,828.65",-51.7571
688160.SH,步科股份,机械,"3,323,040,000.00",-30.1634
688165.SH,埃夫特-U,机械,"6,532,685,600.00",-59.5868
688166.SH,博瑞医药,医药,"18,236,800,000.00",40.2257
688168.SH,安博通,计算机,"3,000,683,400.00",-42.8097
688169.SH,石头科技,机械,"66,332,666,998.33",99.8382
688177.SH,百奥泰-U,医药,"12,848,902,400.00",-48.4551
688178.SH,万德斯,电力及公用事业,"2,583,084,479.16",-39.8761
688179.SH,阿拉丁,医药,"7,050,197,990.00",55.0155
688180.SH,君实生物-U,医药,"57,198,749,184.25",-52.8278
688181.SH,八亿时空,电子,"4,947,136,157.92",-15.876
688185.SH,康希诺-U,医药,"56,597,897,938.10",-14.7974
688186.SH,广大特材,钢铁,"5,588,368,000.00",-35.3656
688188.SH,柏楚电子,计算机,"25,960,000,000.00",65.9323
688189.SH,南新制药,医药,"6,924,400,000.00",-24.0129
688196.SH,卓越新能,基础化工,"7,393,200,000.00",54.0623
688198.SH,佰仁医疗,医药,"7,470,720,000.00",84.9175
688199.SH,久日新材,基础化工,"4,858,386,624.00",-28.1854
688200.SH,华峰测控,电子,"21,479,059,545.30",3.5026
688202.SH,美迪西,医药,"9,734,000,000.00",169.066
688208.SH,道通科技,计算机,"30,739,500,000.00",-6.962
688215.SH,瑞晟智能,机械,"1,855,453,600.00",-48.7446
688218.SH,江苏北人,机械,"2,159,056,000.00",-32.3811
688219.SH,会通股份,基础化工,"8,671,274,972.16",-51.8981
688221.SH,前沿生物-U,医药,"6,817,452,000.00",-36.6433
688222.SH,成都先导,医药,"11,571,638,400.00",-38.5128
688228.SH,开普云,计算机,"3,181,453,721.60",-47.1287
688229.SH,博睿数据,计算机,"4,502,604,000.00",-15.4409
688233.SH,神工股份,电子,"6,550,400,000.00",-47.34
688256.SH,寒武纪-U,电子,"55,125,778,000.00",-35.1318
688258.SH,卓易信息,计算机,"4,842,612,552.79",-35.2668
688266.SH,泽璟制药-U,医药,"15,336,000,000.00",-14.3317
688268.SH,华特气体,基础化工,"6,996,000,000.00",33.3425
688277.SH,天智航-U,医药,"15,013,722,210.24",-58.2791
688278.SH,特宝生物,医药,"14,140,368,000.00",-1.4825
688286.SH,敏芯股份,电子,"6,489,868,000.00",-47.3045
688288.SH,鸿泉物联,计算机,"3,567,000,000.00",12.038
688289.SH,圣湘生物,医药,"44,004,000,000.00",-4.5322
688298.SH,东方生物,医药,"22,922,400,000.00",31.0888
688299.SH,长阳科技,电子,"6,824,031,134.55",40.6576
688300.SH,联瑞新材,基础化工,"3,928,124,646.00",1.3001
688301.SH,奕瑞科技,医药,"12,696,595,028.26",9.3129
688308.SH,欧科亿,机械,"2,645,000,000.00",-37.6032
688309.SH,恒誉环保,机械,"2,585,946,890.56",-61.6243
688310.SH,迈得医疗,机械,"2,410,188,000.00",0.5197
688311.SH,盟升电子,通信,"12,562,098,500.00",-19.6514
688312.SH,燕麦科技,机械,"3,823,707,248.40",-56.2227
688313.SH,仕佳光子-U,通信,"10,534,101,450.88",-42.4994
688318.SH,财富趋势,计算机,"12,685,967,600.00",-5.2308
688321.SH,微芯生物,医药,"15,129,000,000.00",-34.2246
688330.SH,宏力达,电力设备及新能源,"7,720,000,000.00",-28.8479
688333.SH,铂力特,机械,"11,360,800,000.00",157.6102
688335.SH,复洁环保,电力及公用事业,"2,686,921,871.40",-43.105
688336.SH,三生国健,医药,"14,930,802,536.99",-55.2126
688338.SH,赛科希德,医药,"4,433,486,400.00",-68.0926
688339.SH,亿华通-U,电力设备及新能源,"17,970,450,000.00",36.2227
688356.SH,键凯科技,医药,"6,318,600,000.00",-23.0415
688357.SH,建龙微纳,基础化工,"3,688,916,000.00",35.9125
688358.SH,祥生医疗,医药,"4,040,000,000.00",-0.2944
688360.SH,德马科技,机械,"2,667,112,526.87",-57.8184
688363.SH,华熙生物,医药,"65,006,400,000.00",62.8028
688365.SH,光云科技,计算机,"10,538,280,000.00",-30.7305
688366.SH,昊海生科,医药,"14,024,909,699.25",1.5697
688368.SH,晶丰明源,电子,"9,994,600,000.00",84.5194
688369.SH,致远互联,计算机,"5,912,799,974.40",31.4706
688377.SH,迪威尔,机械,"3,566,299,440.00",-54.2
688378.SH,奥来德,机械,"4,037,877,207.00",-41.6631
688379.SH,华光新材,基础化工,"2,063,600,000.00",-53.2962
688386.SH,泛亚微透,基础化工,"4,263,000,000.00",31.9038
688388.SH,嘉元科技,电子,"19,388,966,480.00",49.4273
688389.SH,普门科技,医药,"8,984,416,000.00",30.1766
688390.SH,固德威,电力设备及新能源,"19,958,400,000.00",68
688393.SH,安必平,医药,"3,322,904,000.00",-41.1376
688396.SH,华润微,电子,"81,029,254,994.80",58.7431
688398.SH,赛特新材,基础化工,"4,468,000,000.00",-33.9574
688399.SH,硕世生物,医药,"11,250,350,400.00",235.7533
688408.SH,中信博,机械,"22,665,842,314.80",114.6658
688418.SH,震有科技,通信,"5,026,115,600.00",-38.1758
688466.SH,金科环境,电力及公用事业,"2,544,337,600.00",-52.5757
688488.SH,艾迪药业,医药,"10,613,400,000.00",-18.273
688500.SH,慧辰资讯,计算机,"2,849,912,948.70",-64.8014
